@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {'class 1','class 2'}

@data
112,118.166664,63.766666,123.565216,174.256912,131.274506,281.845215,133.11882,501.250641,'class 2'
118,121.166664,154.96666,125.08696,212.810272,134.38562,372.041107,135.336517,511.470001,'class 2'
133,130.666672,42.666668,129.478256,105.079048,125.823532,197.93576,127.06765,285.639526,'class 2'
127,132.333328,149.866669,135.08696,183.083008,137.38562,310.001648,134.873367,484.171448,'class 2'
119,118.166664,117.76667,121.434784,198.256912,124.111115,236.086258,127.817001,288.285065,'class 2'
114,115.5,310.299988,116.04348,341.316193,120.503265,247.383209,125.188202,236.253616,'class 2'
90,99.166664,121.366669,106.695656,209.130432,119.647057,234.374619,126.23764,239.316742,'class 2'
88,98.333336,69.866669,105.826088,140.059296,120.111115,243.599411,127.208153,261.204895,'class 2'
116,113.333336,441.066681,113.869568,423.209473,120.359474,259.350189,124.273201,252.164017,'class 2'
93,96.833336,91.76667,102.217392,185.268768,118.379082,223.434296,125.607109,255.999146,'class 2'
95,96.666664,45.066666,100.347824,61.6917,118.15033,208.496994,126.770164,274.781342,'class 2'
108,103,80,106.869568,99.754944,120.254906,237.849075,127.875107,307.5,'class 2'
117,115,332.799988,114.173912,364.513824,120.647057,276.835144,123.091064,263.237366,'class 2'
95,99.5,85.5,103.695656,166.130432,117.908493,220.241577,124.576759,271.659241,'class 2'
99,101.666664,37.466667,103.08696,94.083,116.679741,165.271759,125.934082,288.172729,'class 2'
108,108.5,54.700001,107.869568,77.482216,118.660133,201.515305,127.302689,316.619232,'class 2'
120,115.333336,50.266666,113.695656,99.312256,124.052284,272.497253,128.672165,351.31604,'class 2'
108,108.166664,51.766666,109.826088,101.059288,116.954247,171.609741,125.034691,293.509216,'class 2'
113,112.5,15.5,113.391304,60.794468,118.483658,171.619797,126.667824,317.73764,'class 2'
115,115.833336,17.366667,117.565216,65.347824,123.54248,231.591934,128.090195,354.878998,'class 2'
112,118,22.799999,121.91304,42.719368,123.745094,185.756973,127.213356,357.88501,'class 2'
117,121.333336,39.466667,126.347824,73.055336,129.993469,242.624954,128.567215,395.802979,'class 2'
121,123.666664,27.066668,125.739128,52.747036,127.954247,220.201843,127.360802,408.499908,'class 2'
129,126.5,59.099998,131.08696,111.44664,134,277.210541,128.947968,442.335846,'class 2'
89,97.666664,154.266663,108.869568,283.936768,120.686272,451.519348,120.502167,454.951599,'class 2'
82,89.166664,58.966667,101.304344,209.494064,116.816994,494.387329,122.05117,429.680542,'class 2'
90,90,126,97.695656,251.403168,117.437912,608.839844,123.312225,416.329498,'class 2'
104,98.25,62.916668,96.090912,115.69091,94.074074,182.4095,101.735466,311.728638,'class 2'
96,100.400002,93.300003,97.400002,154.399994,97.144928,199.94928,103.230003,319.465759,'class 2'
102,99.800003,72.199997,98,132.933334,100.804878,231.467636,104.76432,317.063538,'class 2'
102,99,72,98.875,88.650002,104.888885,270.167297,106.207512,316.57666,'class 2'
93,95.599998,117.800003,101.9375,244.729172,113.43956,290.182404,113.325912,352.493927,'class 2'
83,88.199997,118.699997,97.5,222.266663,112.02198,269.955078,115.514282,352.107117,'class 2'
78,89,113.5,98.1875,172.295837,109,242.844452,117.312698,361.483948,'class 2'
106,100.800003,169.699997,101.25,137.53334,105.41758,201.623688,118.723808,380.219299,'class 2'
105,108,6.5,105.6875,65.162498,102.395607,164.930649,119.544441,397.746033,'class 2'
110,107,11.5,104.0625,44.595833,100.868134,142.560196,119.866669,416.51001,'class 2'
103,102.400002,66.300003,100.25,86.066666,100.12088,151.840775,120.134918,453.153473,'class 2'
98,98.400002,92.800003,98.75,112.466667,99.384613,160.883759,120.531746,503.842407,'class 2'
99,101.199997,104.199997,99.875,126.116669,99.68132,174.41954,120.85714,542.055847,'class 2'
117,106,124,101,103.333336,101.604393,192.53064,121.119049,556.518372,'class 2'
107,105,71.5,103.375,62.783333,106.010986,259.455444,121.204765,551.978699,'class 2'
106,105.599998,11.3,108,64,113.032967,344.787781,121.436508,545.562744,'class 2'
105,103.400002,69.300003,100.066666,117.780952,95.536232,183.811172,102.707497,309.796448,'class 2'
113,106.166664,124.966667,100.190475,131.761902,99.170456,228.326935,104.370689,319.300751,'class 2'
111,106,101.199997,101.409088,123.300865,103.285713,282.802185,106.112167,327.996918,'class 2'
111,106.833336,14.166667,103.909088,65.800865,104.880341,221.364868,119.554497,382.35379,'class 2'
106,102.333336,72.666664,99.5,92.738098,102.230766,195.506638,119.899185,404.944794,'class 2'
91,93.166664,104.166664,96.409088,118.158012,100.299149,183.314911,120.272476,447.66098,'class 2'
83,88.666664,65.066666,93.36364,118.623375,98.760681,174.821548,120.798363,498.649597,'class 2'
89,90,84.400002,93.318184,170.132034,99.008545,186.267166,121.095367,540.828552,'class 2'
91,95.666664,173.46666,94.590912,147.967529,101.085472,217.268494,121.178474,556.021301,'class 2'
101,99.333336,47.066666,99.818184,124.917747,105.692307,312.490723,120.964577,548.001465,'class 2'
101,104.5,17.9,106.272728,89.826843,112.512817,416.269226,120.98774,533.619202,'class 2'
105,107.800003,79.199997,103.5625,107.729164,96.865852,217.920059,104.004402,320.816772,'class 2'
121,111.833336,91.76667,104.227272,113.422081,100.190475,283.540283,105.960075,335.002228,'class 2'
81,85.5,41.099998,90.347824,86.782608,101.942444,232.47493,120.143883,441.659943,'class 2'
76,80.5,24.700001,86.260872,80.201584,99.676262,203.466888,120.794968,488.398499,'class 2'
77,79.166664,40.566666,84.260872,80.656128,98.992805,186.804291,121.158272,523.252258,'class 2'
78,81.5,58.299999,88.130432,151.664032,100.366905,219.422379,121.103119,535.067383,'class 2'
91,91.5,85.099998,94.695656,154.221344,104.640289,318.782715,120.772179,520.824402,'class 2'
111,107.199997,65.699997,103.875,106.383331,98.011108,222.595383,105.551384,333.756775,'class 2'
118,112.833336,83.76667,106.727272,108.683983,100.801727,290.577728,107.742317,356.14032,'class 2'
71,74.666664,9.066667,80.608696,37.430832,99.243423,234.410553,121.041939,498.513855,'class 2'
73,76.333336,35.866665,82.608696,77.158104,99.276314,230.784073,120.875267,502.449432,'class 2'
85,87.833336,104.966667,91.130432,191.118576,102.085526,329.774109,120.550537,488.503906,'class 2'
102,103.333336,19.866667,106.260872,88.565216,119.203949,329.064087,125.247314,275.228333,'class 2'
112,109.666664,61.066666,106.5,133.309525,101.811966,307.860901,109.798744,385.779907,'class 2'
70,75.166664,22.166666,81.739128,66.928856,98.098038,271.128479,120.562935,470.587555,'class 2'
81,83.833336,94.966667,88.652176,165.237152,99.248367,320.385284,120.054512,465.037689,'class 2'
124,125.833336,94.966667,128.608688,149.249008,130.973862,209.407211,128.308228,286.159851,'class 2'
94,97.333336,8.266666,102.217392,80.996048,114.934639,335.232544,127.266602,217.374283,'class 2'
97,98.833336,25.366667,99.347824,58.418972,114.294121,288.353729,126.648163,238.629074,'class 2'
102,99.5,61.900002,100.304344,68.675888,115.830063,272.7341,125.865211,267.075073,'class 2'
111,108.833336,83.366669,105.772728,134.945892,102.324783,324.048767,111.944115,415.613953,'class 2'
118,113.666664,36.666668,111.217392,131.814224,105.748199,344.059326,113.365761,416.982941,'class 2'
120,121.5,27.9,118.434784,163.166,110.447365,330.950867,114.331779,411.035492,'class 2'
130,130.5,48.700001,124.434784,131.347824,116.169937,271.852509,115.345825,399.604828,'class 2'
136,131,48.400002,128.17392,92.422928,121.764709,198.733749,116.211212,389.737915,'class 2'
74,76.5,40.700001,82.304344,89.312256,96.967323,308.097595,119.995354,446.479034,'class 2'
78,81.333336,52.666668,83.91304,135.992096,96.960785,294.998444,119.556694,448.996796,'class 2'
92,90.833336,82.966667,90.565216,198.802368,100.006538,408.743378,119.274162,444.995453,'class 2'
92,95,156.800003,98.608696,211.794464,105.823532,566.409424,119.381973,441.953491,'class 2'
114,113.666664,81.066666,117.130432,133.391312,124.241829,295.460876,127.877327,268.582153,'class 2'
101,103,34.400002,107.391304,77.794464,119.594772,317.545227,127.587364,244.125381,'class 2'
105,99.666664,9.066667,100.95652,38.04348,114.686272,279.743042,127.410782,226.958542,'class 2'
99,98,28,98,23.818182,111.339867,206.410049,127.2342,223.02417,'class 2'
101,97.166664,17.766666,96.869568,35.300396,110.960785,180.761612,126.93959,235.83728,'class 2'
98,98,13.2,100.260872,93.201584,113.366013,225.075684,126.41729,258.59314,'class 2'
114,111.833336,100.566666,107.909088,178.086578,103.376068,327.288391,114.149857,447.154236,'class 2'
115,113.666664,82.666664,110,166.454544,106.482018,323.208008,115.601234,443.17453,'class 2'
117,115.333336,99.466667,113.08696,143.71936,111.032898,300.098236,116.508308,434.050659,'class 2'
127,121,58,118.260872,156.201584,116.803925,261.73761,117.386963,417.831757,'class 2'
119,121.666664,82.26667,120.739128,120.837944,122.163399,214.308655,118.253578,404.603577,'class 2'
119,119.166664,32.966667,121.478264,96.624504,126.45752,160.539307,119.102821,392.157898,'class 2'
70,79.5,77.900002,83.869568,159.391312,97.019608,310.769348,119.189163,427.28241,'class 2'
75,73.5,41.900002,80,109.818184,95.790848,242.758606,118.968918,432.399933,'class 2'
83,79.666664,50.266666,81.521736,138.351776,97.54248,294.80246,118.908524,430.500946,'class 2'
73,84.166664,53.766666,87.826088,150.877472,102.071892,426.119812,119.180283,430.012787,'class 2'
91,88,109.199997,92.434784,155.62056,108.084969,501.486145,119.901421,434.93161,'class 2'
84,90.166664,83.366669,96.565216,184.984192,114.143791,487.544983,120.784195,432.450287,'class 2'
98,107.833336,141.366669,108.260872,134.201584,117.196075,256.013947,127.24334,266.186066,'class 2'
99,99.5,9.1,101.91304,60.62846,112.84967,200.760147,127.094139,248.686249,'class 2'
99,100.666664,7.066667,99,32.090908,110.346405,146.977905,127.051506,240.616013,'class 2'
99,98.333336,25.466667,100.260872,52.565216,110.372551,151.66951,127.011543,240.722534,'class 2'
96,100.666664,12.266666,104.521736,106.260872,112.980392,217.164093,126.739784,256.413116,'class 2'
126,121.166664,124.966667,111.681816,170.608231,104.820511,291.803711,116.579811,474.713898,'class 2'
122,118.666664,127.866669,113.91304,181.810272,108.151077,289.491516,118.026413,462.273346,'class 2'
116,115,85.599998,114,135.545456,112.973686,281.151611,119.078583,445.693176,'class 2'
124,120.5,119.900002,115.652176,137.964432,118.470589,266.448151,120.03373,424.489441,'class 2'
120,118.833336,124.566666,119.130432,120.93676,123.248367,230.806335,120.965584,413.549103,'class 2'
118,118.833336,71.366669,120.260872,83.837944,126.633987,168.049362,121.788445,402.264801,'class 2'
110,117.333336,44.666668,124.217392,84.541504,128.666672,138.671051,122.646393,378.837463,'class 2'
82,83.166664,137.766663,85.478264,189.624512,98.359474,310.744934,118.43576,416.129669,'class 2'
70,75.166664,29.766666,78.782608,90.814232,96.372551,210.445816,118.284721,421.43927,'class 2'
80,75,54.799999,77.217392,48.90514,96.607841,205.279419,118.59549,425.386169,'class 2'
79,78.333336,15.466666,82.260872,78.201584,99.38562,278.409515,119.266495,432.492767,'class 2'
82,86.333336,24.266666,89.08696,89.537552,104.098038,354.760071,120.09201,438.1427,'class 2'
104,106.833336,166.566666,111.391304,226.430832,117.660133,244.936356,126.484375,296.296875,'class 2'
96,101,17.200001,105.826088,67.332016,113.960785,198.143188,126.386284,277.507477,'class 2'
105,103.833336,28.566668,104.217392,61.814228,111.627449,155.656342,126.615448,264.898895,'class 2'
105,105.166664,28.166666,106.478264,66.715416,111.705879,155.274765,126.822052,257.545197,'class 2'
103,106.833336,46.966667,110,85.545456,114.137253,195.079727,126.775177,259.960693,'class 2'
110,112.666664,59.466667,115.347824,104.146248,117.732025,228.3685,126.359375,258.710022,'class 2'
139,124.666664,137.066666,115.818184,130.917755,108.153847,264.07959,119.376022,483.053497,'class 2'
133,125.833336,139.766663,118.608696,125.885376,111.230217,284.019073,120.900482,468.024902,'class 2'
129,129.5,65.900002,129.82608,103.241104,129.823532,145.751541,126.8647,350.847992,'class 2'
121,127.666664,42.666668,127.434784,112.802368,129.888885,134.730988,126.952301,359.101013,'class 2'
90,95.166664,53.366665,99.478264,218.624512,105.84967,379.944366,118.983521,413.266235,'class 2'
89,85.666664,38.666668,87.434784,128.438736,101.202614,312.846832,118.203819,418.809998,'class 2'
76,77.5,39.5,82.260872,97.928856,98.287582,213.127274,118.11795,420.999969,'class 2'
75,77.333336,16.666666,82.347824,111.418976,97.222221,182.397659,118.629662,429.309784,'class 2'
82,83,36,86.652176,169.055328,98.686272,219.124619,119.594101,442.324677,'class 2'
105,107.333336,86.666664,110.782608,104.72332,117.562088,221.629349,125.245445,306.846832,'class 2'
108,111.666664,63.866665,112.217392,102.72332,115.169937,168.115662,125.729401,292.589905,'class 2'
115,113.666664,43.066666,114.478264,72.624504,114.555557,148.498535,126.094536,278.872131,'class 2'
113,114,33.599998,115.565216,68.529648,116.032677,152.018661,126.244583,265.716156,'class 2'
118,115.5,20.299999,116.826088,53.150196,119.058823,163.108353,125.967041,257.000641,'class 2'
114,115,36.799999,118.04348,67.861664,123.202614,180.465256,125.49263,250.461975,'class 2'
125,122.833336,177.366669,118.272728,97.350647,113.128204,245.164459,121.994553,499.585236,'class 2'
121,122.333336,106.26667,124.608696,155.794464,131.124176,163.701584,129.743271,348.079865,'class 2'
113,115.333336,122.26667,120.260872,116.01976,130.052292,164.299881,128.573288,381.887207,'class 2'
105,111.166664,47.366665,116.391304,123.521736,128.267975,181.434296,126.8144,418.498505,'class 2'
111,106.333336,35.866665,113.173912,127.968376,125.019608,218.61145,124.728531,439.487885,'class 2'
96,104,73.199997,109.826088,138.422928,120.816994,266.874176,122.682564,441.551941,'class 2'
94,98.166664,53.366665,105.521736,132.80632,115.15033,330.444366,120.877708,436.626526,'class 2'
87,92.333336,46.666668,98.91304,112.173912,109.398689,340.872894,119.512573,431.251801,'class 2'
84,87.333336,47.466667,92.130432,96.300392,104.718956,304.2034,118.578491,428.962799,'class 2'
77,83.166664,44.566666,89.217392,128.814224,101.241829,248.145081,118.598442,431.021759,'class 2'
80,86.666664,119.466667,91.217392,171.268768,99.934639,217.956223,119.276672,442.667297,'class 2'
116,118.333336,19.866667,119.478264,38.897232,118.052284,99.444618,125.521248,280.230682,'class 2'
115,116.333336,23.466667,117.434784,39.89328,120.235291,114.062691,125.435387,264.648804,'class 2'
112,113.5,65.099998,116.782608,62.177864,123.901962,150.54953,125.352127,253.641525,'class 2'
117,119,35.599998,120.95652,138.588928,131.745102,200.520126,130.941895,365.730133,'class 2'
115,114.5,48.299999,116.869568,103.391304,129.15686,204.567337,128.84996,414.150208,'class 2'
108,111.333336,47.066666,112.782608,87.905136,126.581696,230.100189,126.478752,446.376495,'class 2'
100,104,41.200001,110.391304,77.885376,123.143791,256.479187,124.264526,455.446472,'class 2'
101,103.833336,58.966667,107,104.181816,118.758171,282.276672,122.352989,451.209503,'class 2'
103,102,87.199997,103.217392,121.814232,113.647057,292.848297,120.793579,449.755951,'class 2'
98,97.5,73.099998,100.521736,125.442688,109.098038,277.694275,119.781441,446.492126,'class 2'
91,95.666664,127.866669,99.130432,142.118576,105.745094,245.822754,119.736343,447.449524,'class 2'
101,100.166664,170.96666,101.217392,167.996048,104.320259,236.271759,120.472679,463.126221,'class 2'
119,120,31.200001,121.95652,54.86166,119.209152,73.521759,124.972244,298.308258,'class 2'
112,114.333336,7.866667,117.695656,33.7668,120.751633,87.582642,125.034691,276.233185,'class 2'
111,112.5,9.9,116.130432,41.93676,123.954247,140.978149,125.307892,257.39209,'class 2'
107,113.599998,63.799999,117.875,63.316666,120.725273,137.734802,125.442856,541.216919,'class 2'
114,114,74.800003,114.739128,169.110672,118.117645,302.236053,122.711189,472.809753,'class 2'
107,109.5,43.5,111,126.909088,113.620918,279.3685,121.459671,472.295471,'class 2'
111,108.166664,78.566666,108.478264,118.624504,110.633987,239.509888,121.291412,470.777863,'class 2'
114,115.333336,35.066666,118,46,120.928108,84.48822,124.76236,285.132721,'class 2'
108,112.5,17.1,114.217392,30.905138,123.666664,141.197372,125.182137,261.522339,'class 2'
128,127.166664,126.966667,125.391304,186.885376,123.320259,345.021759,125.059845,484.849701,'class 2'
117,118.833336,58.966667,120.391304,114.794464,119.039215,302.27478,123.621857,492.573883,'class 2'
114,115.833336,19.766666,115.08696,65.81028,116.379082,242.907974,123.132698,494.616913,'class 2'
119,120.5,34.700001,117.869568,64.027664,120.359474,95.376503,124.333046,296.986206,'class 2'
117,112.666664,46.666668,113.739128,45.928852,123.111115,144.902054,124.843018,267.762665,'class 2'
143,138.666672,127.066666,135.434784,193.075104,128.986923,326.013,127.203819,482.089508,'class 2'
124,126,107.599998,125.739128,158.565216,124.993462,292.782837,125.712059,498.272919,'class 2'
114,117.166664,16.166666,118.608696,72.430832,122.424835,240.469635,125.106682,506.0867,'class 2'
125,121.5,52.299999,118.652176,68.600792,119.294121,119.06424,123.867302,309.226288,'class 2'
